"SP","mLL","piX","piY","h2X","h2Y","tX","tY","axy","ayx","iXY","conv","iX","iY"
1,-893951.551028682,8.24461115609056e-06,0.113220163010177,0.233765254983757,0.0326365406443009,0.129890796138845,0.0540107357295516,0.285121848512911,-0.414404354239527,0.0212868172981253,0,1.06654868912461,1.03331315269453
2,-893951.515646963,8.24461115609056e-06,0.113220163010177,0.222103612529348,0.0400656282180218,0.128953537536299,-0.0716387588286493,0.290359255484733,-0.0187837180987413,0.0240304522435308,0,1.06654868912461,1.03331315269453
3,-893951.257454426,8.24461115609056e-06,0.113220163010177,0.23793862143561,0.0358384041634493,0.145572389202251,-0.1176839410198,0.289481760989752,0.1687930286355,0.0193402161903338,0,1.06654868912461,1.03331315269453
4,-893951.44256645,8.24461115609056e-06,0.113220163010177,0.228032172196088,0.0368542148533965,0.145904727809983,-0.119974585239533,0.286448447482144,0.165930460884401,0.0209551974779592,0,1.06654868912461,1.03331315269453
5,-893947.462347146,8.24461115609056e-06,0.113220163010177,0.299899773379951,0.0262658004139385,0.187701624309468,-0.173076062519567,0.267622619150032,0.427482356709284,0.0208106309074635,0,1.06654868912461,1.03331315269453
6,-893914.284259255,8.24461115609056e-06,0.113220163010177,0.642985510121127,0.0383014592763082,0.125684517576489,-0.0080798021674087,-0.204629210285068,0.0709088848478039,0.023067739251587,0,1.06654868912461,1.03331315269453
7,-893955.256534502,8.24461115609056e-06,0.113220163010177,0.220858936547376,0.0415551228635524,0.136400385495073,0.0531141241973428,-0.294645316884429,-0.141411774328747,0.0299125041618137,0,1.06654868912461,1.03331315269453
8,-893929.675007339,8.24461115609056e-06,0.113220163010177,0.158533939062301,0.0263937771824471,0.140079635540156,-0.121520012984489,-0.255662933301875,0.285257718990077,0.03410002086398,0,1.06654868912461,1.03331315269453
9,-893954.187100853,8.24461115609056e-06,0.113220163010177,0.253724024497054,0.0347643766674659,0.133909753638151,-0.0374174380001903,-0.283615624898181,0.138684852960832,0.0308531488979932,0,1.06654868912461,1.03331315269453
10,-893951.287427014,8.24461115609056e-06,0.113220163010177,0.246570772062442,0.0398809592038289,0.123554889012926,-0.0162161358757117,0.284272157983923,-0.178054900854205,0.0221438890397056,0,1.06654868912461,1.03331315269453
11,-893951.615156649,8.24461115609056e-06,0.113220163010177,0.224814418247958,0.0316147778950581,0.15849471732005,-0.143947277531264,0.288930566280276,0.238791660499376,0.0221197362814398,0,1.06654868912461,1.03331315269453
12,-893927.331645574,8.24461115609056e-06,0.113220163010177,0.246558282331854,0.0141102194605626,0.394382123337539,0.332646852830835,-0.273115800482599,-0.985631500735665,0.028129155222861,0,1.06654868912461,1.03331315269453
13,-893951.554380365,8.24461115609056e-06,0.113220163010177,0.226494924983282,0.040564985342211,0.133083274090841,-0.0784579989762562,0.292122299565109,0.0265016888571476,0.0212932068439869,0,1.06654868912461,1.03331315269453
14,-893954.248793129,8.24461115609056e-06,0.113220163010177,0.249380715637608,0.0376524116869856,0.132265454185627,-0.00887123927209023,-0.284184695926712,0.0240091473360871,0.0304592164141361,0,1.06654868912461,1.03331315269453
15,-893951.653160275,8.24461115609056e-06,0.113220163010177,0.225068347400812,0.0418982598297927,0.124383440959193,-0.0290564355569091,0.289143253413371,-0.128124365769414,0.0219411021872739,0,1.06654868912461,1.03331315269453
16,-893955.090720916,8.24461115609056e-06,0.113220163010177,0.218868263274777,0.0204425857852802,0.160621622669837,-0.0965735836004013,-0.296057052139123,0.523838954039334,0.0317811383312196,0,1.06654868912461,1.03331315269453
17,-893951.587966121,8.24461115609056e-06,0.113220163010177,0.230786709924354,0.0361050668195278,0.142542793982525,-0.11398587139671,0.286092687515622,0.131886365103035,0.0218253502966679,0,1.06654868912461,1.03331315269453
18,-893951.656389735,8.24461115609056e-06,0.113220163010177,0.222835931791252,0.0380184436445329,0.124103249393925,0.0207854388790589,0.290969064778536,-0.290807766829212,0.0214311431295122,0,1.06654868912461,1.03331315269453
19,-893952.917086044,8.24461115609056e-06,0.113220163010177,0.208626439874149,0.0364307866583016,0.132924033751465,0.00499877607816791,-0.294113182222951,-0.0808585856911425,0.0335200011195763,0,1.06654868912461,1.03331315269453
20,-893921.634933856,8.24461115609056e-06,0.113220163010177,0.151776819686335,0.0259568879359622,0.198336473013348,-0.195338574732265,0.223877390128605,0.422237016064876,0.0229144982527414,0,1.06654868912461,1.03331315269453
21,-893951.618309478,8.24461115609056e-06,0.113220163010177,0.227333568596896,0.0420008937156821,0.126848987794813,-0.0514501789319307,0.288517949897501,-0.0595095442723324,0.0221721091606942,0,1.06654868912461,1.03331315269453
22,-893951.665399098,8.24461115609056e-06,0.113220163010177,0.229969900834248,0.0375395572345759,0.123104700298047,0.0221487771056023,0.287974368403227,-0.302018034925056,0.0223395703258319,0,1.06654868912461,1.03331315269453
23,-893951.617005227,8.24461115609056e-06,0.113220163010177,0.226115720204706,0.0386159197164928,0.123949639345214,0.0215451837734079,0.291362399713647,-0.284077206972579,0.0208493352524788,0,1.06654868912461,1.03331315269453
24,-893921.487397262,8.24461115609056e-06,0.113220163010177,0.234272428565216,0.0134617126298212,0.0271591161492128,-0.136840306457081,0.290704787835816,-0.527537659650529,0.0468022460004206,0,1.06654868912461,1.03331315269453
25,-893955.194616791,8.24461115609056e-06,0.113220163010177,0.220980492274627,0.0385644595227453,0.131925070726419,-0.0171543633269601,-0.294048909034533,0.0816525351156179,0.0301984438070993,0,1.06654868912461,1.03331315269453
26,-893950.975371408,8.24461115609056e-06,0.113220163010177,0.221808430612389,0.0402088594284116,0.14272198650084,-0.0989792681258436,0.287173993169511,0.1060135581879,0.0185362081936163,0,1.06654868912461,1.03331315269453
27,-893951.56937901,8.24461115609056e-06,0.113220163010177,0.235166825388348,0.0405060443597564,0.128631426872354,-0.0602733575189635,0.285474096012942,-0.0379935793146482,0.0226849771560818,0,1.06654868912461,1.03331315269453
28,-893951.076924628,8.24461115609056e-06,0.113220163010177,0.211479983253897,0.0384482552460933,0.120951839133004,0.00931526285137964,0.289633799020835,-0.291729936454534,0.0238650264641701,0,1.06654868912461,1.03331315269453
