"mLL","h2X","h2Y","tX","tY","axy","ayx","iXY","conv","start_ind","end_ind"
-3556258.44037529,0.06274404506787,0.993789184388318,0.0402616739620156,0.0579154744313928,-0.0445799095001364,0.256082935720895,-0.0153468350086181,0,1,2259
-3557378.73641623,0.0620751566492545,0.987448906291245,0.0409215493680844,0.0553956659252834,-0.0447240183744837,0.255758184575323,-0.0135222853952098,0,2260,4518
-3557049.30235325,0.06320357613009,0.994253590566807,0.0396753085863805,0.0575081124269631,-0.0468015670378376,0.256079628064194,-0.014416266706733,0,4519,6777
-3557089.42801609,0.0625083953535358,0.994305335044684,0.0404670052946782,0.0585580728274641,-0.0486060420769628,0.253396897646033,-0.014885986064605,0,6778,9036
-3556236.9915749,0.0633306823052903,0.993768275694965,0.039860497642158,0.0587394856954447,-0.0460520562530372,0.255927389014108,-0.0149001779620809,0,9037,11295
-3555980.68868141,0.0632380707248055,0.994536175970505,0.0410652946259286,0.0587281904013832,-0.0473243783219269,0.255762429625175,-0.0168772419794196,0,11296,13554
-3556735.89049343,0.0628034009479873,0.993914262421078,0.0411168805162017,0.0586268073051495,-0.0413250677909365,0.255726882215143,-0.0168725568086828,0,13555,15813
-3557043.66342179,0.0626555107583563,0.994300578972226,0.040720614004643,0.0578747937998851,-0.0485219286592972,0.253960325124497,-0.0136039611917481,0,15814,18072
-3556943.90717855,0.0627410532270493,0.994369859386867,0.0403031673497891,0.0575423357220358,-0.0453634142964505,0.256145180634153,-0.0152764563556268,0,18073,20331
-3556811.06527078,0.0632633785727274,0.993928468443058,0.0401921181288486,0.0569237428703113,-0.048727605390542,0.25592571660968,-0.0146622054715223,0,20332,22590
-3556964.69592856,0.062550461366465,0.995108072651234,0.0395507163567165,0.0592316020575985,-0.0474222357373212,0.25556537569363,-0.0158034822384973,0,22591,24849
-3556807.6132703,0.0634417673108445,0.994196261969583,0.0411313923449905,0.0581359737958749,-0.047953257065328,0.255893236784982,-0.0160326057760427,0,24850,27108
-3556518.95946582,0.0633188781781735,0.993909232534894,0.0410360083824587,0.057031657832499,-0.0499099114515484,0.256859609984442,-0.0140142084070942,0,27109,29367
-3556825.50511693,0.0631724296823199,0.994007489358204,0.0401545477919434,0.0578593064809748,-0.0450440521335801,0.255948573689453,-0.0153025654456519,0,29368,31626
-3556254.38161896,0.0631960009207128,0.993645560014155,0.0407230937686512,0.0573489387868491,-0.0462670367185706,0.256025360326978,-0.0152228846454991,0,31627,33885
-3555936.62283014,0.0633510472122046,0.993815548822563,0.0420007840989577,0.057416128736154,-0.0511802502287337,0.256510196513621,-0.0148755172440423,0,33886,36144
-3555863.41626926,0.0632025553832681,0.993248268327341,0.0416813981739423,0.0569702305085849,-0.0467084904057442,0.256239870813095,-0.0149376783934629,0,36145,38403
-3558674.78845044,0.0620250618854345,0.995477837594126,0.0402680513452064,0.0587887345896542,-0.0550250128171738,0.246322106004226,-0.0117597079278227,0,38404,40662
-3556538.53373219,0.0634973817028273,0.993577573657925,0.0410272832476709,0.0574696265959593,-0.0479528602436208,0.256290718599162,-0.0147076328209024,0,40663,42921
-3557353.16250814,0.0627946684709367,0.994230057525373,0.0405356196867235,0.0569969605751221,-0.0472262694642939,0.255439460006242,-0.0143321865226722,0,42922,45180
-3557022.0113816,0.0625990935056452,0.994875081494191,0.0402359002197177,0.0585222617423349,-0.0501848713609817,0.25519037823757,-0.0145967521028049,0,45181,47439
-3556549.01740955,0.063359874383711,0.993680528064298,0.0399756306661467,0.0578795677119354,-0.0467625599567182,0.256089825777152,-0.0147071386761376,0,47440,49698
-3557058.33350579,0.0632871376296297,0.99344937960482,0.0415069044479898,0.056950705580177,-0.0467984631259244,0.256125615186271,-0.0145425758909856,0,49699,51957
-3557253.31971053,0.0625874142194149,0.994234126793849,0.0408681237261816,0.0574100258947446,-0.0526276357665407,0.255930067036446,-0.0137035042824446,0,51958,54216
-3556448.57438961,0.0631880193899879,0.993138282711777,0.0419021956485663,0.0572518683844879,-0.0466526068794405,0.256103745882786,-0.0151208463602905,0,54217,56475
-3557060.20218347,0.0627906289328468,0.994913489362326,0.0406994033413387,0.0581782902842901,-0.0560897992474938,0.255436879179629,-0.0138489684018549,0,56476,58734
-3556681.03572135,0.0635343909299046,0.993642365128018,0.0407048684345109,0.0571500201701961,-0.0470453154497469,0.256052625050926,-0.0142885114790666,0,58735,60993
-3556121.32818857,0.0632850178486979,0.993873931234003,0.0413940550999803,0.0574741843978743,-0.0479459256325402,0.256109654635631,-0.0152175285895919,0,60994,63252
-3556571.27920024,0.0633902135135671,0.994301027679101,0.0406201447422057,0.0582883752172729,-0.048056607536149,0.256065532602711,-0.016016140317909,0,63253,65511
-3557381.8820606,0.0628316757252025,0.994614617864933,0.0402929928928581,0.0585329089164301,-0.0512356099739652,0.25541017705378,-0.0141310044245623,0,65512,67770
-3556351.02801835,0.0631817953940017,0.993542826313262,0.0416577896950467,0.0574120734520964,-0.0449435670688805,0.25604331539509,-0.0159242910295144,0,67771,70029
-3555935.40210559,0.0634330083153278,0.993553016018542,0.0407666687353489,0.0577435453088261,-0.0470768622366006,0.256100888582846,-0.0146542247784442,0,70030,72288
-3556028.91871709,0.062996221436532,0.994159958574757,0.0409517927711903,0.0576140545891296,-0.0461587293401903,0.256076535824275,-0.0153520386795229,0,72289,74547
-3556231.56931815,0.062573220798893,0.993721245021398,0.0408571217261424,0.0576247969134403,-0.0445327150841985,0.255881224280711,-0.014887474939645,0,74548,76806
-3555943.13505399,0.0632127668090399,0.993633810905693,0.0414494539757614,0.0581475950793499,-0.0465269088392223,0.256270641741898,-0.0157641653382555,0,76807,79065
-3556283.30762025,0.0633321517970825,0.993516434336748,0.0410686012680295,0.0571289281419447,-0.0457734134683728,0.25600259835877,-0.0148390124896359,0,79066,81324
-3557384.48394377,0.0632735249841949,0.99259941295969,0.0398697275095933,0.0558266948632229,-0.0351395507921116,0.256182305471889,-0.0152001545579573,0,81325,83583
-3556469.61926811,0.0628552509022353,0.994412624341397,0.0407255406535187,0.0569356373778625,-0.041823653589594,0.255680682365277,-0.015778977355757,0,83584,85842
-3556408.89526908,0.0633216895163772,0.993776255654944,0.0406864872148617,0.0578521556602468,-0.0461257806907962,0.256022570499177,-0.0158210881808672,0,85843,88101
-3556959.97107849,0.0637369862764525,0.995151580369853,0.0400258491167041,0.0622559118696927,-0.0476973190854441,0.256088456272097,-0.0176365683252259,0,88102,90360
-3556299.36870649,0.0632905982689981,0.99540514420426,0.0406556985897654,0.0595658684540651,-0.0461879913048136,0.256064494797599,-0.0164618831528701,0,90361,92619
-3556724.15665123,0.0627113145073801,0.994738049946594,0.0406506839873256,0.0587497552684767,-0.0529468620465668,0.255742043391657,-0.014711970958612,0,92620,94878
-3557694.54109914,0.0624402054831878,0.994939955574145,0.039430663865322,0.0584074503792259,-0.0469351216397951,0.256014227333117,-0.0148209945547298,0,94879,97137
-3556395.73079403,0.0632807722877797,0.993715617171186,0.0408661182217817,0.0575427771139532,-0.0476364245933662,0.256285958694489,-0.0145229385790767,0,97138,99396
-3556934.49663312,0.0631080214828946,0.993941960429643,0.0414114133332655,0.0581775530226311,-0.0492273030847692,0.255738441243139,-0.0150553358590615,0,99397,101655
-3556179.12877722,0.0633234646526245,0.993394420378024,0.0403499866008971,0.0581742489096847,-0.0467184473437115,0.256279559064564,-0.0148962658053733,0,101656,103914
-3555793.56453853,0.0632220092621333,0.993676340111919,0.0410571454047512,0.0573613673856366,-0.0480923969315503,0.256375733022026,-0.0140681881782238,0,103915,106173
-3556144.97535766,0.0627522963157245,0.994302979679088,0.041047111042698,0.0583191935007242,-0.0511920276967451,0.256161642169267,-0.0149391490758991,0,106174,108432
-3556521.37707651,0.0631015634986935,0.993499010592526,0.0409790048124117,0.057679868485585,-0.0454704331407164,0.25664364144606,-0.0147557257787395,0,108433,110691
-3556018.91417492,0.0632409177855951,0.993038569135467,0.0417672003681035,0.0572787503146128,-0.047855433637667,0.256083977564565,-0.0148078774573174,0,110692,112950
-3556266.74216799,0.0633087784659074,0.994347941808894,0.041024419380439,0.0583371346727408,-0.0468624744893085,0.255952716083543,-0.0161817800753388,0,112951,115209
-3556544.83665464,0.0631676648905768,0.994312862216343,0.0413527855204034,0.0584727002453546,-0.048021919106717,0.255637824958449,-0.0150719882975439,0,115210,117468
-3556420.39913918,0.063206368995711,0.993302818684757,0.0417503292237127,0.0576546406185449,-0.0473653180846367,0.25597808598234,-0.0154884614811513,0,117469,119727
-3557239.50375555,0.0628092105898051,0.994835715677741,0.0404599010449756,0.0586268654932714,-0.0501227067097358,0.255594120060557,-0.0150447777384715,0,119728,121986
-3556499.39856843,0.0631487170385948,0.992866445759361,0.0419434898991222,0.0566840165606573,-0.0443257914184408,0.256438576845279,-0.0149223022180104,0,121987,124245
-3557099.53947546,0.0628930058541346,0.994901965765389,0.0400760996720205,0.0591962157101194,-0.0457826580140623,0.25578171614104,-0.0161303098348118,0,124246,126504
-3556503.50639104,0.063417178779324,0.993218572701192,0.0416900868775502,0.0579050125247669,-0.0494104091900193,0.256162421879035,-0.0144352248102631,0,126505,128763
-3557003.73132493,0.0632052388529614,0.992947391487158,0.0399414216225516,0.0582810497752859,-0.0420083136438034,0.256141229986823,-0.0157881382322534,0,128764,131022
-3555870.52633084,0.0633712948265414,0.994381435412727,0.0413411966225157,0.0597912152231752,-0.0452565430725582,0.256327575939345,-0.0165189926800534,0,131023,133281
-3556414.18465581,0.063068779256001,0.993992019532976,0.0414692648592989,0.0579111684092849,-0.0508535501899274,0.256135919012792,-0.0142447526476855,0,133282,135540
-3555946.03258504,0.0632501000312414,0.993257117348942,0.041966359730781,0.057724652113264,-0.0472974259640909,0.255990036982744,-0.0152890822679683,0,135541,137799
-3555636.18464814,0.0634018646306303,0.993773346367612,0.0412788346512407,0.0582144057561682,-0.0474908156740805,0.256295801221663,-0.0159289624849172,0,137800,140058
-3555398.32271332,0.0632716134515653,0.993887752757796,0.0410010511582423,0.0576788532085832,-0.0486139678512087,0.256015657623656,-0.0147475322094734,0,140059,142317
-3555499.24087577,0.0630457830426163,0.993656804630324,0.0416753788998894,0.0579377924452762,-0.0482201895583731,0.256331402716945,-0.0153631997521084,0,142318,144576
-3556126.43793783,0.0634383489090499,0.993655135764555,0.0414021193892199,0.0576278452480631,-0.0486645270883216,0.256138803228774,-0.0151754863517421,0,144577,146835
-3556127.13932783,0.0633924716969515,0.993535107780666,0.0408136817673389,0.0575363877047572,-0.0460176786329179,0.256126415605335,-0.015113358550791,0,146836,149094
-3557457.47508663,0.0631423939032081,0.993523964382975,0.0409927369495531,0.0576461023128661,-0.0458609820043019,0.256070399357487,-0.014429837273495,0,149095,151353
-3556774.59586521,0.0632997533234248,0.993212600298055,0.040605389230475,0.0571114813528356,-0.0440690728102788,0.256365145483725,-0.0148925841962335,0,151354,153612
-3557680.98116028,0.0621770790882714,0.994901882077664,0.0415060817982175,0.0592750258175,-0.056464764001944,0.25050003024943,-0.0139096979297988,0,153613,155871
-3556767.04584168,0.0635090071724404,0.993128259170573,0.0415369594680259,0.057886194692028,-0.0440438134549676,0.256378510117817,-0.0158308638943124,0,155872,158130
-3556818.96982367,0.0636933317721428,0.993848591552658,0.0402341095567324,0.0589428829522106,-0.0496025646764029,0.255786094060647,-0.01531832959663,0,158131,160389
-3556539.15622617,0.0631196568812366,0.994582273030725,0.0401075621167611,0.0594443423779352,-0.0472606211468184,0.255699271597888,-0.0158983679697604,0,160390,162648
-3558097.87594952,0.0631063833477585,0.991834611561262,0.0394851137820073,0.0535272586213981,-0.0496536981731532,0.256038012399768,-0.0123432927940052,0,162649,164907
-3556656.08644101,0.0631679890830925,0.99385244176165,0.041721092980803,0.0572846078998215,-0.0460112313634423,0.256519485363284,-0.0158308498851542,0,164908,167166
-3556757.56382314,0.0626814717666423,0.993479050658402,0.0413861780430127,0.056882728804058,-0.0458608025145507,0.255690308603053,-0.0154478463595781,0,167167,169425
-3555584.1197019,0.0631530318406896,0.99382607532482,0.0407279111125673,0.0576768601834313,-0.0482867979731345,0.256116972327045,-0.0140056497866895,0,169426,171684
-3555515.00653211,0.0630801112858926,0.9935223150137,0.041520396798423,0.0573790131631133,-0.047276615602029,0.256135185134993,-0.014896481860592,0,171685,173943
-3557510.26776578,0.0621136742766397,0.993748083714839,0.0396228845310289,0.059087217212554,-0.0410299622719059,0.255637151437333,-0.0164257243705668,0,173944,176202
-3558079.90375795,0.0626707321478482,0.993460755343715,0.041103820229744,0.0542785027237078,-0.0378439035418233,0.256168969682679,-0.015299186844747,0,176203,178461
-3557288.21047601,0.0628623588026146,0.993433209685548,0.0413652600250314,0.0573810555269769,-0.0468831965485864,0.256489738982079,-0.0143986894114908,0,178462,180720
-3557408.8331779,0.0636333340149642,0.99238581969326,0.0424112947980024,0.0585531391697427,-0.0460187821891234,0.256292150486344,-0.0145719198073396,0,180721,182979
-3556874.53231899,0.0635917771660829,0.993736432191301,0.0414290279207934,0.0577230854505943,-0.0488668334072989,0.25625116750187,-0.0161127420018017,0,182980,185238
-3556421.79361749,0.0634802098626447,0.994061580957474,0.040620736529971,0.0580312852345845,-0.0492099090124288,0.255915065172515,-0.0153081171832961,0,185239,187497
-3556923.88272669,0.0632971082896595,0.993805597375149,0.040372320344747,0.05755689377872,-0.0519966605745082,0.2561145111993,-0.0136113476570523,0,187498,189756
-3557081.50691959,0.0625934899047341,0.9944791925202,0.0402613047436653,0.0580629732996596,-0.0397735443854205,0.25608767549643,-0.0157834263473154,0,189757,192015
-3557048.48409887,0.0631521484610949,0.994576145409188,0.0398346557045445,0.0587201875079633,-0.0528297548013543,0.255627998161162,-0.014406891908981,0,192016,194274
-3556864.49694391,0.0627251919347597,0.994662906473093,0.0395494524151748,0.0585472743842157,-0.0500755250905742,0.256001159588142,-0.0147588129670359,0,194275,196533
